ID,Delivery_person_ID,Delivery_person_Age,Delivery_person_Ratings,Restaurant_latitude,Restaurant_longitude,Delivery_location_latitude,Delivery_location_longitude,Order_Date,Time_Orderd,Time_Order_picked,Weatherconditions,Road_traffic_density,Vehicle_condition,Type_of_order,Type_of_vehicle,multiple_deliveries,Festival,City,Time_taken(min)
0x5e14 ,VADRES19DEL02 ,38,4.3,22.311844,73.165081,22.441844,73.295081,25-03-2022,21:25:00,21:35:00,conditions Fog,Jam ,2,Buffet ,electric_scooter ,1,Yes ,Metropolitian ,(min) 48
0xd8dc ,AURGRES14DEL01 ,28,4.5,19.875016,75.322405,19.985016,75.432405,14-02-2022,22:40:00,22:45:00,conditions Cloudy,Low ,2,Snack ,motorcycle ,1,No ,Metropolitian ,(min) 28
0xa98f ,COIMBRES19DEL03 ,27,4.8,11.022298,76.998349,11.112298,77.088349,31-03-2022,23:00:00,23:10:00,conditions Fog,Low ,0,Drinks ,motorcycle ,1,No ,Metropolitian ,(min) 24
0x8c7b ,PUNERES04DEL01 ,20,4.6,18.51421,73.838429,18.55421,73.878429,15-03-2022,16:45:00,16:50:00,conditions Sunny,Medium ,2,Meal ,motorcycle ,1,No ,Urban ,(min) 14
0x4142 ,INDORES15DEL02 ,37,4.9,22.760072,75.892574,22.780072,75.912574,03-03-2022,10:55:00,11:10:00,conditions Cloudy,Low ,2,Meal ,electric_scooter ,0,No ,Metropolitian ,(min) 19
0xa989 ,HYDRES15DEL01 ,21,4.3,17.45971,78.368855,17.56971,78.478855,10-03-2022,17:45:00,17:50:00,conditions Stormy,Medium ,0,Buffet ,motorcycle ,1,No ,Metropolitian ,(min) 34
0x2213 ,COIMBRES010DEL02 ,23,4.6,11.003008,76.97544,11.133009,77.10544,04-03-2022,17:35:00,17:50:00,conditions Sunny,Medium ,1,Drinks ,scooter ,0,No ,Metropolitian ,(min) 13
0x9ea4 ,PUNERES20DEL02 ,27,4.9,18.592718,73.773572,18.642718,73.823572,03-03-2022,18:30:00,18:40:00,conditions Stormy,Medium ,0,Buffet ,motorcycle ,1,No ,Metropolitian ,(min) 19
0xd1de ,LUDHRES01DEL02 ,38,4.2,30.873988,75.842739,30.893988,75.862739,17-02-2022,11:40:00,11:45:00,conditions Fog,High ,2,Buffet ,motorcycle ,1,No ,Metropolitian ,(min) 31
0xae16 ,INDORES07DEL01 ,35,5,22.722634,75.886959,22.792634,75.956959,14-03-2022,21:50:00,22:00:00,conditions Cloudy,Jam ,1,Meal ,scooter ,3,No ,Metropolitian ,(min) 47
0x2533 ,SURRES13DEL03 ,36,4.3,21.170096,72.789122,21.230096,72.849122,03-03-2022,23:20:00,23:25:00,conditions Stormy,Low ,0,Meal ,motorcycle ,1,No ,Metropolitian ,(min) 31
0xcf52 ,KOLRES12DEL03 ,26,4.1,22.551084,88.354127,22.581084,88.384127,13-02-2022,23:25:00,23:35:00,conditions Stormy,Low ,0,Drinks ,motorcycle ,0,No ,Metropolitian ,(min) 21
0x81e9 ,HYDRES19DEL03 ,33,4.5,17.458998,78.500366,17.518998,78.560366,07-03-2022,17:50:00,17:55:00,conditions Sunny,Medium ,0,Buffet ,motorcycle ,1,No ,Metropolitian ,(min) 24
0x233b ,INDORES11DEL01 ,NaN ,NaN ,22.751234,75.88949,22.821234,75.95949,25-03-2022,NaN ,21:45:00,conditions Sandstorms,Jam ,0,Buffet ,motorcycle ,0,No ,Metropolitian ,(min) 31
0xc51 ,INDORES04DEL02 ,21,4.7,22.753659,75.903365,22.883659,76.033365,16-03-2022,17:10:00,17:15:00,conditions Cloudy,Medium ,1,Buffet ,scooter ,1,No ,Metropolitian ,(min) 35
0x603b ,MYSRES02DEL02 ,25,4.6,12.304569,76.643622,12.384569,76.723622,06-03-2022,17:20:00,17:30:00,conditions Sunny,Medium ,2,Snack ,motorcycle ,0,No ,Metropolitian ,(min) 15
0x401 ,BANGRES20DEL03 ,NaN ,NaN ,12.972161,77.596014,13.062161,77.686014,10-03-2022,NaN ,20:35:00,conditions NaN,NaN ,3,Snack ,scooter ,1,No ,Metropolitian ,(min) 14
0x228a ,JAPRES15DEL02 ,39,4.9,26.891191,75.802083,26.911191,75.822083,03-04-2022,10:25:00,10:30:00,conditions Fog,Low ,2,Buffet ,motorcycle ,1,No ,Metropolitian ,(min) 19
0x6811 ,INDORES04DEL02 ,32,4.8,22.753659,75.903365,22.773659,75.923365,07-03-2022,09:30:00,09:35:00,conditions Stormy,Low ,2,Meal ,scooter ,1,No ,Metropolitian ,(min) 20
0x1740 ,PUNERES05DEL01 ,31,4.8,18.543626,73.905101,18.583626,73.945101,15-03-2022,16:15:00,16:20:00,conditions Cloudy,Medium ,2,Buffet ,motorcycle ,0,No ,Metropolitian ,(min) 19
0x6e40 ,HYDRES04DEL01 ,28,4.7,17.411028,78.329645,17.481028,78.399645,04-03-2022,22:30:00,22:35:00,conditions Windy,Low ,2,Snack ,scooter ,0,No ,Urban ,(min) 17
0xc980 ,KOLRES17DEL03 ,24,4.7,22.569358,88.433452,22.659358,88.523452,14-02-2022,17:45:00,18:00:00,conditions Sandstorms,Medium ,1,Drinks ,scooter ,1,No ,Urban ,(min) 18
0x9999 ,JAPRES05DEL02 ,27,4.4,26.905287,75.794592,26.925287,75.814592,09-03-2022,10:20:00,10:35:00,conditions Sandstorms,Low ,0,Meal ,motorcycle ,1,No ,Metropolitian ,(min) 15
0x91cf ,BANGRES18DEL01 ,37,4.7,12.913041,77.683237,12.983041,77.753237,14-03-2022,18:35:00,18:45:00,conditions Sunny,Medium ,0,Drinks ,motorcycle ,0,No ,Metropolitian ,(min) 39
0x50cb ,RANCHIRES08DEL02 ,39,4.3,23.353783,85.326967,23.483783,85.456967,31-03-2022,19:15:00,19:30:00,conditions Windy,Jam ,0,Snack ,motorcycle ,1,No ,Metropolitian ,(min) 35
0xa805 ,RANCHIRES17DEL02 ,34,4.8,23.374878,85.335739,23.454878,85.415739,02-03-2022,17:30:00,17:45:00,conditions Windy,Medium ,1,Meal ,motorcycle ,1,No ,Metropolitian ,(min) 25
0xcdf6 ,BHPRES07DEL01 ,34,3.5,0.0,0.0,0.07,0.07,14-02-2022,20:30:00,20:45:00,conditions Windy,Jam ,1,Snack ,motorcycle ,1,No ,Urban ,(min) 33
0x469e ,SURRES05DEL02 ,38,5,21.175104,72.804342,21.255104,72.884342,04-03-2022,22:40:00,22:45:00,conditions Cloudy,Low ,1,Buffet ,scooter ,1,No ,Metropolitian ,(min) 27
0x109a ,CHENRES06DEL02 ,29,4.7,13.054347,80.257221,13.104347,80.307221,28-03-2022,18:30:00,18:35:00,conditions Cloudy,Medium ,2,Meal ,motorcycle ,0,No ,Urban ,(min) 12
0x9048 ,RANCHIRES13DEL03 ,31,4.8,23.374989,85.335486,23.404989,85.365486,19-03-2022,22:55:00,23:00:00,conditions Sunny,Low ,0,Meal ,motorcycle ,1,No ,Metropolitian ,(min) 23
0xd674 ,KOLRES07DEL02 ,33,4.9,22.547186,88.35068,22.567186,88.37068,17-02-2022,11:20:00,11:35:00,conditions Stormy,High ,0,Snack ,motorcycle ,1,No ,Metropolitian ,(min) 36
0x865 ,MUMRES16DEL03 ,NaN ,NaN ,19.120083,72.907385,19.150083,72.937385,24-03-2022,NaN ,23:05:00,conditions NaN,NaN ,2,Snack ,electric_scooter ,1,No ,Urban ,(min) 24
0xb7ed ,JAPRES17DEL03 ,25,5,26.892312,75.806896,26.982312,75.896896,20-03-2022,21:30:00,21:35:00,conditions Fog,Jam ,0,Meal ,motorcycle ,0,No ,Metropolitian ,(min) 42
0x5efa ,MUMRES01DEL02 ,39,3.8,19.12663,72.829976,19.25663,72.959976,12-03-2022,23:20:00,23:25:00,conditions Cloudy,Low ,1,Drinks ,scooter ,0,No ,Metropolitian ,(min) 37
0xb352 ,MYSRES14DEL03 ,21,4.6,0.0,0.0,0.03,0.03,30-03-2022,21:10:00,21:15:00,conditions Sunny,Jam ,1,Snack ,motorcycle ,1,No ,Metropolitian ,(min) 11
0xcc1b ,AGRRES08DEL02 ,26,4.6,27.160934,78.044095,27.290934,78.174095,16-02-2022,20:00:00,20:10:00,conditions Cloudy,Jam ,1,Snack ,motorcycle ,1,No ,Metropolitian ,(min) 30
0xb99b ,INDORES07DEL02 ,30,4.8,22.722634,75.886959,22.742634,75.906959,01-04-2022,08:55:00,09:00:00,conditions Windy,Low ,1,Snack ,scooter ,NaN ,No ,Urban ,(min) 26
0xa644 ,JAPRES20DEL03 ,20,4.7,26.956431,75.776649,27.096431,75.916649,08-03-2022,21:45:00,21:55:00,conditions Windy,Jam ,0,Snack ,motorcycle ,0,No ,Metropolitian ,(min) 25
0x8dc0 ,MUMRES05DEL02 ,23,4.6,18.927584,72.832585,19.007584,72.912585,04-03-2022,18:20:00,18:25:00,conditions Fog,Medium ,0,Snack ,motorcycle ,1,No ,Urban ,(min) 39
0x8753 ,PUNERES17DEL01 ,24,4.9,18.530963,73.828972,18.540963,73.838972,03-03-2022,10:10:00,10:20:00,conditions Sandstorms,Low ,1,Buffet ,scooter ,0,No ,Urban ,(min) 10
0xd71b ,KOLRES15DEL01 ,34,4.4,22.552672,88.352885,22.622672,88.422885,12-02-2022,22:55:00,23:10:00,conditions Fog,Low ,0,Buffet ,motorcycle ,1,No ,Metropolitian ,(min) 40
0x9247 ,PUNERES16DEL02 ,23,4.9,18.536718,73.830327,18.616719,73.910327,06-03-2022,19:35:00,19:40:00,conditions Cloudy,Jam ,0,Buffet ,motorcycle ,1,No ,Metropolitian ,(min) 41
0x6cba ,SURRES20DEL01 ,21,4.9,21.15276,72.778059,21.22276,72.848059,12-03-2022,23:00:00,23:15:00,conditions Windy,Low ,1,Meal ,motorcycle ,0,No ,Metropolitian ,(min) 10
0xd883 ,BHPRES06DEL02 ,36,4.8,23.232357,77.429989,23.312357,77.509989,18-02-2022,19:30:00,19:40:00,conditions Fog,Jam ,1,Snack ,motorcycle ,2,No ,Metropolitian ,(min) 39
0xa12a ,INDORES14DEL02 ,22,4.6,22.761593,75.886362,22.811593,75.936362,28-03-2022,19:10:00,19:15:00,conditions Fog,Jam ,1,Meal ,scooter ,1,No ,Metropolitian ,(min) 27
0x88c1 ,SURRES04DEL03 ,28,4.8,21.173493,72.801953,21.263493,72.891953,27-03-2022,19:50:00,20:05:00,conditions Stormy,Jam ,1,Buffet ,scooter ,0,No ,Metropolitian ,(min) 19
0x7c7 ,VADRES02DEL03 ,25,4.6,0.0,0.0,0.06,0.06,01-03-2022,23:50:00,00:00:00,conditions Cloudy,Low ,0,Snack ,motorcycle ,1,No ,Metropolitian ,(min) 21
0x93ef ,PUNERES08DEL02 ,21,4.9,18.53408,73.89852,18.58408,73.94852,03-03-2022,20:25:00,20:35:00,conditions Sandstorms,Jam ,2,Drinks ,motorcycle ,0,No ,Metropolitian ,(min) 17
0x34a6 ,CHENRES09DEL02 ,35,4.8,13.044694,80.26147,13.124694,80.34147,29-03-2022,21:50:00,22:00:00,conditions Windy,Jam ,0,Meal ,motorcycle ,1,No ,Metropolitian ,(min) 44
0x901 ,JAPRES13DEL01 ,NaN ,NaN ,26.846156,75.8023,26.956156,75.9123,12-03-2022,17:30:00,17:35:00,conditions Sandstorms,Medium ,2,Meal ,scooter ,1,No ,Urban ,(min) 20
0x5176 ,JAPRES09DEL01 ,21,4.6,26.911378,75.789034,26.951378,75.829034,01-04-2022,16:15:00,16:30:00,conditions Sandstorms,Medium ,0,Drinks ,motorcycle ,0,No ,Metropolitian ,(min) 11
0x292b ,BANGRES06DEL02 ,22,4.9,12.979096,77.640625,13.109096,77.770625,10-03-2022,22:20:00,22:35:00,conditions Fog,Low ,1,Meal ,motorcycle ,1,No ,NaN ,(min) 26
0xba5 ,COIMBRES16DEL02 ,30,4.7,11.010375,76.95295,11.060375,77.00295,01-03-2022,18:50:00,19:05:00,conditions Stormy,Medium ,1,Meal ,scooter ,1,No ,Metropolitian ,(min) 26
0xa62a ,MYSRES010DEL01 ,24,4.7,12.321214,76.621094,12.361214,76.661094,05-04-2022,16:35:00,16:45:00,conditions Sunny,Medium ,0,Meal ,motorcycle ,0,No ,Urban ,(min) 15
0xb6d1 ,INDORES18DEL01 ,29,4.9,22.753839,75.897429,22.823839,75.967429,18-03-2022,19:45:00,19:50:00,conditions Fog,Jam ,1,Drinks ,scooter ,1,No ,Metropolitian ,(min) 37
0x7ed ,JAPRES18DEL01 ,28,4.8,26.913987,75.752891,26.953987,75.792891,30-03-2022,15:15:00,15:20:00,conditions Cloudy,Medium ,1,Snack ,scooter ,1,No ,Urban ,(min) 17
0x1edb ,CHENRES18DEL02 ,28,4.8,12.981615,80.231598,13.111615,80.361598,02-03-2022,22:50:00,23:05:00,conditions Stormy,Low ,0,Buffet ,motorcycle ,1,No ,Metropolitian ,(min) 24
0xe13 ,INDORES08DEL03 ,28,5,22.725748,75.898497,22.815748,75.988497,08-03-2022,00:00:00,00:15:00,conditions Windy,Low ,2,Buffet ,electric_scooter ,0,No ,Metropolitian ,(min) 11
0xb429 ,CHENRES12DEL02 ,24,4.8,12.972793,80.249982,13.102793,80.379982,06-03-2022,19:50:00,20:05:00,conditions Cloudy,Jam ,1,Meal ,motorcycle ,1,No ,Metropolitian ,(min) 30
0xd00f ,LUDHRES04DEL01 ,35,4.1,30.914057,75.83982,30.984057,75.90982,14-02-2022,21:15:00,21:30:00,conditions Sunny,Jam ,2,Meal ,scooter ,1,No ,NaN ,(min) 31
0x5e92 ,COIMBRES12DEL03 ,29,4.9,11.000762,76.981876,11.090762,77.071876,04-04-2022,21:40:00,21:50:00,conditions Stormy,Jam ,1,Snack ,motorcycle ,0,No ,Metropolitian ,(min) 25
0x3ae5 ,CHENRES010DEL01 ,39,4.7,13.066762,80.251865,13.076762,80.261865,09-03-2022,09:15:00,09:20:00,conditions Windy,Low ,2,Drinks ,scooter ,0,No ,Metropolitian ,(min) 25
0xaaa ,COIMBRES12DEL01 ,NaN ,NaN ,11.000762,76.981876,11.110762,77.091876,04-03-2022,NaN ,18:15:00,conditions Sandstorms,Medium ,2,Snack ,scooter ,1,No ,Metropolitian ,(min) 24
0xb96a ,MYSRES17DEL03 ,36,4.6,12.326356,76.619103,12.356356,76.649103,13-03-2022,17:50:00,17:55:00,conditions Sunny,Medium ,0,Snack ,motorcycle ,1,No ,Metropolitian ,(min) 22
0x9b1b ,INDORES17DEL02 ,23,4.8,22.761226,75.887522,22.841226,75.967522,06-03-2022,21:40:00,21:45:00,conditions Sunny,Jam ,2,Meal ,scooter ,0,No ,Urban ,(min) 19
0xa6f9 ,PUNERES09DEL02 ,30,3.8,18.536562,73.896485,18.666562,74.026485,27-03-2022,19:40:00,19:50:00,conditions Stormy,Jam ,2,Snack ,scooter ,1,No ,Urban ,(min) 32
0x4d6c ,CHENRES06DEL02 ,38,4.5,13.054347,80.257221,13.104347,80.307221,05-03-2022,20:45:00,20:55:00,conditions Sandstorms,Jam ,2,Meal ,scooter ,1,No ,Metropolitian ,(min) 29
0x6e83 ,JAPRES12DEL01 ,29,4.6,26.902908,75.792934,27.012908,75.902934,25-03-2022,23:35:00,23:50:00,conditions Fog,Low ,1,Snack ,scooter ,1,No ,Metropolitian ,(min) 21
0x1a6c ,JAPRES11DEL03 ,27,4.5,26.90294,75.793007,26.99294,75.883007,10-03-2022,21:40:00,21:45:00,conditions Windy,Jam ,2,Buffet ,scooter ,1,No ,Metropolitian ,(min) 26
0x3ebd ,JAPRES17DEL02 ,35,4.6,26.892312,75.806896,27.022313,75.936896,25-03-2022,19:15:00,19:20:00,conditions Fog,Jam ,0,Meal ,motorcycle ,1,Yes ,Metropolitian ,(min) 51
0x3419 ,PUNERES02DEL03 ,21,4.6,18.55144,73.804855,18.58144,73.834855,13-03-2022,20:45:00,21:00:00,conditions Cloudy,Jam ,0,Buffet ,motorcycle ,1,No ,Metropolitian ,(min) 27
0x7c8c ,RANCHIRES06DEL01 ,25,4.6,23.357804,85.325146,23.397804,85.365146,03-04-2022,16:10:00,16:15:00,conditions Cloudy,Medium ,1,Meal ,scooter ,1,No ,Metropolitian ,(min) 17
0x3311 ,INDORES07DEL02 ,39,5,22.722634,75.886959,22.742634,75.906959,13-03-2022,08:20:00,08:30:00,conditions Cloudy,Low ,2,Buffet ,electric_scooter ,NaN ,No ,Metropolitian ,(min) 18
0x7769 ,MUMRES06DEL03 ,27,4.7,19.055831,72.833984,19.115831,72.893984,01-03-2022,23:00:00,23:05:00,conditions Stormy,Low ,1,Buffet ,scooter ,1,No ,Metropolitian ,(min) 15
0xc06 ,COIMBRES09DEL02 ,35,4.8,11.008638,76.984311,11.028638,77.004311,17-03-2022,11:20:00,11:30:00,conditions Cloudy,High ,2,Drinks ,motorcycle ,1,No ,Metropolitian ,(min) 27
0xc7e2 ,BHPRES18DEL03 ,NaN ,NaN ,23.234631,77.401663,23.264631,77.431663,13-02-2022,NaN ,18:15:00,conditions Sandstorms,Medium ,2,Snack ,scooter ,0,No ,Metropolitian ,(min) 30
0x6371 ,RANCHIRES14DEL01 ,32,4.5,0.0,0.0,0.04,0.04,30-03-2022,12:20:00,12:30:00,conditions Cloudy,High ,0,Meal ,motorcycle ,1,No ,Metropolitian ,(min) 25
0x2e57 ,JAPRES04DEL01 ,28,5,26.902328,75.794257,26.942328,75.834257,01-04-2022,13:15:00,13:25:00,conditions Windy,High ,2,Buffet ,scooter ,1,No ,Metropolitian ,(min) 21
0x969c ,CHENRES03DEL03 ,37,4.8,13.091809,80.219104,13.121809,80.249104,21-03-2022,22:25:00,22:30:00,conditions Sunny,Low ,2,Snack ,motorcycle ,0,No ,Urban ,(min) 12
0x3f7d ,BANGRES010DEL02 ,36,4.8,12.933298,77.614293,12.983298,77.664293,03-04-2022,23:35:00,23:40:00,conditions Windy,Low ,1,Snack ,motorcycle ,0,No ,Metropolitian ,(min) 22
0xbda4 ,VADRES02DEL02 ,29,4.9,0.0,0.0,0.13,0.13,08-03-2022,22:00:00,22:10:00,conditions Fog,Jam ,0,Drinks ,motorcycle ,1,No ,Metropolitian ,(min) 40
0xc459 ,AGRRES11DEL03 ,27,4.8,27.163303,78.057044,27.303303,78.197044,16-02-2022,23:50:00,00:00:00,conditions Stormy,Low ,2,Meal ,scooter ,1,No ,Metropolitian ,(min) 18
0x9eec ,BANGRES09DEL03 ,32,5,12.934179,77.615797,12.994179,77.675797,26-03-2022,23:35:00,23:50:00,conditions Sunny,Low ,2,Drinks ,motorcycle ,1,No ,Metropolitian ,(min) 16
0x9782 ,PUNERES010DEL03 ,22,4.8,18.539299,73.897902,18.569299,73.927902,28-03-2022,19:15:00,19:20:00,conditions Fog,Jam ,1,Drinks ,motorcycle ,1,No ,Metropolitian ,(min) 20
0x7732 ,INDORES11DEL03 ,29,4.3,22.751234,75.88949,22.781234,75.91949,19-03-2022,21:30:00,21:45:00,conditions Sunny,Jam ,0,Drinks ,motorcycle ,1,No ,Urban ,(min) 44
0xb35b ,HYDRES19DEL02 ,24,4.6,17.458998,78.500366,17.538998,78.580366,12-03-2022,19:40:00,19:55:00,conditions Fog,Jam ,1,Snack ,motorcycle ,1,No ,Metropolitian ,(min) 38
0x1c33 ,SURRES20DEL02 ,30,5,21.15276,72.778059,21.28276,72.908059,23-03-2022,17:10:00,17:15:00,conditions Stormy,Medium ,0,Drinks ,motorcycle ,1,No ,Metropolitian ,(min) 37
0x1677 ,JAPRES05DEL01 ,25,4.5,26.905287,75.794592,26.915287,75.804592,01-03-2022,10:00:00,10:05:00,conditions Stormy,Low ,2,Drinks ,scooter ,1,No ,Urban ,(min) 16
0x4351 ,BANGRES06DEL01 ,38,4.9,12.979096,77.640625,12.989096,77.650625,26-03-2022,09:35:00,09:45:00,conditions Sunny,Low ,0,Buffet ,motorcycle ,1,No ,Urban ,(min) 26
0x3ad2 ,RANCHIRES02DEL03 ,26,4.9,0.0,0.0,0.06,0.06,13-03-2022,17:50:00,18:05:00,conditions Fog,Medium ,2,Buffet ,electric_scooter ,NaN ,No ,Metropolitian ,(min) 14
0x20a1 ,SURRES12DEL03 ,35,4.2,21.183434,72.814492,21.243434,72.874492,03-04-2022,00:00:00,00:05:00,conditions Windy,Low ,0,Drinks ,motorcycle ,0,No ,Urban ,(min) 24
0x5ba0 ,MYSRES16DEL03 ,38,4.2,12.316967,76.603067,12.406967,76.693067,27-03-2022,19:20:00,19:30:00,conditions Sunny,Jam ,2,Meal ,scooter ,2,No ,Urban ,(min) 33
0xd8a7 ,BHPRES04DEL03 ,30,5,23.184992,77.417227,23.244992,77.477227,15-02-2022,22:20:00,22:35:00,conditions Cloudy,Low ,0,Meal ,motorcycle ,1,No ,Metropolitian ,(min) 29
0x1557 ,MUMRES18DEL01 ,25,4.6,19.1093,72.825451,19.1793,72.895451,14-03-2022,19:45:00,19:50:00,conditions Fog,Jam ,0,Drinks ,motorcycle ,1,No ,Metropolitian ,(min) 45
0x1043 ,INDORES03DEL02 ,36,4.9,22.751857,75.866699,22.801857,75.916699,19-03-2022,17:25:00,17:40:00,conditions Stormy,Medium ,1,Meal ,motorcycle ,NaN ,No ,Metropolitian ,(min) 25
0x5b19 ,JAPRES16DEL03 ,24,4.5,26.849596,75.800512,26.879596,75.830512,05-03-2022,23:15:00,23:20:00,conditions Stormy,Low ,0,Snack ,motorcycle ,NaN ,No ,Metropolitian ,(min) 18
0x2a32 ,VADRES03DEL02 ,20,4.6,22.32,73.17,22.45,73.3,10-03-2022,19:30:00,19:40:00,conditions Sandstorms,Jam ,0,Buffet ,motorcycle ,1,No ,Metropolitian ,(min) 30
0x9e3b ,JAPRES06DEL02 ,26,4.8,26.911927,75.797282,26.991927,75.877282,27-03-2022,20:20:00,20:25:00,conditions Cloudy,Jam ,0,Snack ,motorcycle ,2,No ,Metropolitian ,(min) 38
0x95cd ,MUMRES02DEL02 ,36,4.6,19.221315,72.862381,19.301315,72.942381,02-03-2022,20:40:00,20:50:00,conditions Sunny,Jam ,2,Buffet ,scooter ,1,No ,Metropolitian ,(min) 18
0x5bac ,MYSRES04DEL03 ,26,4.9,12.3085,76.665808,12.3385,76.695808,03-04-2022,21:40:00,21:55:00,conditions Stormy,Jam ,0,Buffet ,motorcycle ,1,No ,Metropolitian ,(min) 28
0x84c2 ,CHENRES07DEL02 ,36,4.7,13.081878,80.248519,13.161878,80.328519,06-03-2022,20:40:00,20:50:00,conditions Stormy,Jam ,1,Drinks ,scooter ,0,No ,Metropolitian ,(min) 28
0xa027 ,CHENRES08DEL01 ,20,4.6,13.022394,80.242439,13.092394,80.312439,29-03-2022,19:15:00,19:20:00,conditions Windy,Jam ,0,Meal ,motorcycle ,1,No ,Urban ,(min) 30
0xc013 ,KNPRES010DEL01 ,NaN ,NaN ,-26.47775,-80.351569,26.48775,80.361569,11-02-2022,NaN ,10:10:00,conditions Fog,Low ,1,Buffet ,motorcycle ,1,No ,Urban ,(min) 15
0x3ad1 ,MYSRES02DEL01 ,34,4.9,12.304569,76.643622,12.344569,76.683622,01-04-2022,15:50:00,15:55:00,conditions Stormy,Medium ,1,Buffet ,motorcycle ,1,No ,Metropolitian ,(min) 29
0xab3b ,CHENRES05DEL02 ,28,4.7,13.058616,80.264151,13.138616,80.344151,06-04-2022,22:25:00,22:30:00,conditions Cloudy,Low ,0,Meal ,motorcycle ,1,No ,Metropolitian ,(min) 22
0x68ac ,RANCHIRES12DEL02 ,22,5,0.0,0.0,0.08,0.08,20-03-2022,17:55:00,18:05:00,conditions Windy,Medium ,2,Drinks ,electric_scooter ,1,No ,Urban ,(min) 15
0x9dfa ,INDORES14DEL01 ,22,4.8,22.761593,75.886362,22.771593,75.896362,09-03-2022,09:45:00,09:55:00,conditions Fog,Low ,1,Snack ,scooter ,0,No ,Metropolitian ,(min) 13
0x3307 ,HYDRES15DEL01 ,31,4.9,17.45971,78.368855,17.46971,78.378855,26-03-2022,10:00:00,10:10:00,conditions Windy,Low ,2,Drinks ,scooter ,1,No ,Metropolitian ,(min) 29
0x5091 ,MYSRES18DEL03 ,32,4.6,12.337928,76.617889,12.397928,76.677889,17-03-2022,21:20:00,21:30:00,conditions Fog,Jam ,2,Meal ,scooter ,0,No ,Metropolitian ,(min) 25
0xc48f ,KNPRES03DEL01 ,29,4.6,26.469003,80.316344,26.579003,80.426344,12-02-2022,22:55:00,23:05:00,conditions Sandstorms,Low ,2,Meal ,scooter ,1,No ,Metropolitian ,(min) 16
0xa420 ,MUMRES11DEL01 ,30,4.8,18.994237,72.825553,19.034237,72.865553,05-04-2022,13:00:00,13:10:00,conditions Sandstorms,High ,2,Snack ,scooter ,1,No ,Urban ,(min) 29
0x6b2e ,MYSRES18DEL01 ,22,5,12.337928,76.617889,12.347928,76.627889,07-03-2022,11:55:00,12:05:00,conditions Sandstorms,High ,2,Buffet ,scooter ,1,No ,Metropolitian ,(min) 16
0x317c ,BANGRES17DEL03 ,25,4.9,12.972532,77.608179,13.002532,77.638179,05-04-2022,23:35:00,23:45:00,conditions Windy,Low ,2,Drinks ,scooter ,1,No ,Metropolitian ,(min) 17
0x68ba ,JAPRES09DEL03 ,39,4.8,26.911378,75.789034,26.941378,75.819034,09-03-2022,17:15:00,17:30:00,conditions Stormy,Medium ,2,Buffet ,scooter ,1,No ,Urban ,(min) 30
0x7f88 ,INDORES11DEL01 ,30,4.1,22.751234,75.88949,22.861234,75.99949,12-03-2022,23:30:00,23:40:00,conditions Cloudy,Low ,1,Buffet ,motorcycle ,0,No ,Urban ,(min) 39
0x49f8 ,COIMBRES04DEL02 ,30,4.9,11.024839,77.007003,11.044839,77.027003,03-03-2022,11:10:00,11:15:00,conditions Windy,High ,1,Meal ,motorcycle ,1,No ,Metropolitian ,(min) 25
0x72f9 ,SURRES01DEL02 ,22,5,21.186438,72.794115,21.316438,72.924115,27-03-2022,00:00:00,00:15:00,conditions Stormy,Low ,2,Drinks ,scooter ,0,No ,Metropolitian ,(min) 10
0x99bb ,SURRES09DEL01 ,39,4.7,21.175975,72.795503,21.215975,72.835503,11-03-2022,14:00:00,14:15:00,conditions Windy,High ,2,Meal ,scooter ,1,No ,Metropolitian ,(min) 29
0xe1d8 ,KNPRES01DEL03 ,20,5,26.483672,80.320708,26.623672,80.460708,18-02-2022,20:55:00,21:10:00,conditions Cloudy,Jam ,1,Buffet ,scooter ,1,No ,Metropolitian ,(min) 38
0x699a ,PUNERES010DEL02 ,29,4.7,18.539299,73.897902,18.589299,73.947902,17-03-2022,18:25:00,18:30:00,conditions Windy,Medium ,2,Meal ,scooter ,0,No ,NaN ,(min) 21
0x78a7 ,MUMRES08DEL03 ,24,4.6,19.065838,72.832658,19.095838,72.862658,28-03-2022,19:40:00,19:55:00,conditions Sunny,Jam ,1,Meal ,scooter ,0,No ,Metropolitian ,(min) 11
0x507f ,RANCHIRES06DEL01 ,33,4.9,23.357804,85.325146,23.467804,85.435146,08-03-2022,19:00:00,19:10:00,conditions Sunny,Medium ,1,Buffet ,scooter ,1,No ,Urban ,(min) 15
0x85e ,BANGRES18DEL01 ,NaN ,NaN ,12.913041,77.683237,13.023041,77.793237,10-03-2022,NaN ,00:05:00,conditions NaN,NaN ,3,Buffet ,scooter ,1,No ,Metropolitian ,(min) 29
0x7597 ,INDORES06DEL02 ,35,4,22.728163,75.884212,22.778163,75.934212,03-03-2022,20:25:00,20:30:00,conditions Cloudy,Jam ,1,Buffet ,scooter ,1,No ,Metropolitian ,(min) 37
0x2100 ,MYSRES17DEL01 ,26,4.7,12.326356,76.619103,12.396356,76.689103,02-03-2022,19:15:00,19:30:00,conditions Stormy,Jam ,1,Meal ,scooter ,1,No ,Metropolitian ,(min) 19
0x9cc7 ,JAPRES12DEL01 ,25,4.9,26.902908,75.792934,27.012908,75.902934,14-03-2022,17:35:00,17:50:00,conditions Sunny,Medium ,2,Snack ,scooter ,0,No ,Urban ,(min) 16
